,order_id,user_id,order_number,orders_day_of_week,order_hour_of_day,days_from_last_order,first_order
2420,1471039,114799,13,1,8,10.0,False
2421,1179630,157076,17,5,0,6.0,False
2422,1778734,186497,5,1,12,5.0,False
2423,2956739,75439,5,4,11,19.0,False
2424,515296,112298,2,5,21,7.0,False
2425,1263512,45973,4,0,13,13.0,False
2426,1831199,21796,15,3,14,5.0,False
2427,3201560,24531,13,0,17,4.0,False
2428,362733,146749,27,3,9,8.0,False
2429,2907768,75141,8,4,17,1.0,False
2430,1866082,2140,4,6,13,30.0,False
2431,234702,22835,19,4,17,5.0,False
2432,2527266,197641,23,4,12,0.0,False
2433,643844,90019,4,1,12,6.0,False
2434,2813984,52639,15,6,18,1.0,False
2435,2320085,34684,20,4,8,3.0,False
2436,886158,137309,3,5,16,21.0,False
2437,2579764,95807,4,3,6,11.0,False
2438,2134277,154878,17,2,17,13.0,False
2439,1288485,107733,46,6,14,5.0,False
2440,399337,174617,29,2,7,1.0,False
2441,324114,121714,84,0,18,1.0,False
2442,3072266,59530,16,2,12,11.0,False
2443,1264343,115180,3,6,15,10.0,False
2444,1287511,53824,17,0,9,3.0,False
2445,1408413,40188,22,4,9,3.0,False
2446,3050902,100508,10,0,10,7.0,False
2447,3123230,162366,32,5,19,1.0,False
2448,562847,46634,17,5,10,3.0,False
2449,441393,150793,16,5,13,9.0,False
2450,2747205,66629,22,5,19,7.0,False
2451,462058,170434,2,0,20,19.0,False
2452,2155968,12674,21,4,14,8.0,False
2453,2233488,196371,16,3,19,18.0,False
2454,468599,120458,17,0,16,1.0,False
2455,844758,51152,6,4,11,9.0,False
2456,3228098,164981,69,6,13,4.0,False
2457,1333349,176495,36,0,9,12.0,False
2458,841558,11457,7,5,9,6.0,False
2459,3125133,55800,1,3,17,,True
2460,1671423,140292,21,3,18,2.0,False
2461,1094005,126528,2,2,16,12.0,False
2462,3031457,92323,19,0,16,30.0,False
2463,1870342,14375,22,6,12,5.0,False
2464,1607783,125860,4,1,12,5.0,False
2465,2512725,108064,2,2,10,13.0,False
2466,2578452,164275,8,3,9,30.0,False
2467,2996368,185343,4,4,13,0.0,False
2468,1107540,82088,3,0,12,4.0,False
2469,1853229,111344,14,0,10,12.0,False
2470,609967,25809,11,4,16,8.0,False
2471,1716813,60071,9,3,23,8.0,False
2472,3128355,52459,10,0,14,15.0,False
2473,2092197,196479,15,4,11,15.0,False
2474,2932421,186691,5,3,19,30.0,False
2475,2203555,35404,69,0,15,10.0,False
2476,242006,21413,7,0,16,30.0,False
2477,899653,138348,5,1,16,12.0,False
2478,1806577,33361,3,1,9,14.0,False
2479,3271232,198687,11,2,19,11.0,False
2480,77496,66195,8,2,13,5.0,False
2481,116116,199507,10,4,11,28.0,False
2482,1614930,17202,78,0,10,2.0,False
2483,2861044,185345,11,5,20,26.0,False
2484,2969985,176622,5,4,13,10.0,False
2485,244415,197020,4,4,14,30.0,False
2486,2625394,176587,4,1,14,30.0,False
2487,2451723,70116,26,3,9,29.0,False
2488,616215,107640,42,3,11,4.0,False
2489,3310677,101220,5,3,14,24.0,False
2490,2035832,42377,9,3,10,7.0,False
2491,2077533,86034,12,0,11,7.0,False
2492,1026281,101084,12,3,13,30.0,False
2493,2220850,173666,5,3,16,27.0,False
2494,1460311,12637,45,5,14,6.0,False
2495,2085179,52124,7,3,12,16.0,False
2496,566455,141486,17,0,15,12.0,False
2497,2740702,121460,2,1,15,30.0,False
2498,3008707,54310,7,1,13,16.0,False
2499,2300940,188581,36,2,9,7.0,False
2500,300269,39081,11,3,14,2.0,False
2501,2782391,77533,12,1,14,7.0,False
2502,483693,143699,3,1,19,3.0,False
2503,3181863,46798,11,3,15,30.0,False
2504,2021036,160562,5,5,14,30.0,False
2505,2193389,173850,46,0,17,1.0,False
2506,2201402,180629,3,6,8,15.0,False
2507,2805217,120658,3,3,15,30.0,False
2508,37072,111534,4,2,12,22.0,False
2509,959782,162383,9,2,12,3.0,False
2510,3062260,188825,4,0,12,20.0,False
2511,2240678,204760,6,1,14,28.0,False
2512,1341369,2405,64,2,14,1.0,False
2513,1482686,118309,1,1,13,,True
2514,1153032,150467,6,2,20,13.0,False
2515,1687501,166136,71,4,14,3.0,False
2516,3057268,82608,1,6,20,,True
2517,2152218,107712,6,5,15,4.0,False
2518,241173,153893,15,0,15,0.0,False
2519,1090733,202094,63,1,12,3.0,False
2520,1119612,201843,4,2,14,30.0,False
2521,1064857,180761,19,0,18,14.0,False
2522,778550,149123,4,4,16,30.0,False
2523,23852,205568,3,6,10,30.0,False
2524,2738201,106046,4,0,15,6.0,False
2525,942378,32540,19,1,18,11.0,False
2526,594888,31423,4,0,10,6.0,False
2527,1164190,85574,28,0,17,11.0,False
2528,3377060,134866,24,0,10,8.0,False
2529,3095845,138176,7,5,11,14.0,False
2530,2828960,177418,68,4,18,1.0,False
2531,3347731,8323,3,6,14,5.0,False
2532,3085110,154481,7,5,7,26.0,False
2533,3227829,111921,58,0,19,4.0,False
2534,147713,183234,11,5,9,30.0,False
2535,456421,96961,2,1,12,21.0,False
2536,734401,200916,69,2,10,1.0,False
2537,1560916,28681,23,2,11,4.0,False
2538,627391,56957,9,0,10,30.0,False
2539,2783649,33960,13,0,20,13.0,False
2540,1016198,19310,42,3,12,3.0,False
2541,475665,91668,33,3,17,17.0,False
2542,643343,169138,1,0,17,,True
2543,437828,199337,30,6,14,3.0,False
2544,3114255,30126,7,1,9,14.0,False
2545,2112565,77614,24,5,11,8.0,False
2546,1102050,14534,1,2,14,,True
2547,793907,21157,12,6,16,28.0,False
2548,1601815,158980,3,1,8,4.0,False
2549,1257871,41598,12,6,11,4.0,False
2550,100008,88948,6,2,21,30.0,False
2551,2912669,10385,35,0,20,8.0,False
2552,295977,183863,56,2,15,6.0,False
2553,722368,45083,30,5,9,7.0,False
2554,3281447,96242,2,3,17,5.0,False
2555,2174134,88374,14,5,13,7.0,False
2556,1574736,171557,6,0,16,5.0,False
2557,1099672,106088,5,0,8,14.0,False
2558,1823829,46297,48,6,6,2.0,False
2559,1817292,204183,1,2,22,,True
2560,2384867,134552,21,5,12,7.0,False
2561,172531,35736,4,4,15,8.0,False
2562,1691721,3226,20,5,15,24.0,False
2563,3082530,189776,5,4,11,30.0,False
2564,2571435,48335,10,2,13,11.0,False
2565,2497244,146022,1,3,9,,True
2566,1979001,72772,9,2,17,30.0,False
2567,1914679,203875,1,6,13,,True
2568,3297598,170615,31,3,14,8.0,False
2569,2144046,55301,13,5,8,8.0,False
2570,2582064,60510,3,5,13,4.0,False
2571,2775561,203597,8,0,13,25.0,False
2572,2447062,88706,1,0,15,,True
2573,1492019,75534,5,2,14,20.0,False
2574,1615345,24702,1,0,17,,True
2575,2434380,68984,3,4,19,3.0,False
2576,486939,159413,6,5,11,16.0,False
2577,2185186,60453,4,4,10,30.0,False
2578,2471121,203072,21,5,9,5.0,False
2579,1063643,1428,78,4,7,1.0,False
2580,58186,27294,1,5,21,,True
2581,1015685,45411,10,0,15,14.0,False
2582,746459,144297,11,5,20,12.0,False
2583,1009006,37784,4,1,18,4.0,False
2584,726917,140440,87,1,8,4.0,False
2585,714741,199364,14,5,8,8.0,False
2586,583999,89570,4,0,12,14.0,False
2587,2007710,4458,7,4,12,1.0,False
2588,3123058,165390,16,1,10,7.0,False
2589,1307356,25685,8,6,12,6.0,False
2590,2140026,129061,18,6,15,6.0,False
2591,1547272,115608,20,3,9,5.0,False
2592,764113,166019,32,5,7,8.0,False
2593,934178,171740,6,4,18,5.0,False
2594,3051356,106891,15,1,7,2.0,False
2595,2859563,111935,4,1,12,30.0,False
2596,1473648,90632,54,0,11,13.0,False
2597,826548,2799,8,4,14,30.0,False
2598,2934692,127823,13,0,19,16.0,False
2599,242217,16832,19,6,10,7.0,False
2600,1138039,99263,8,6,6,8.0,False
2601,2133433,113097,22,1,21,4.0,False
2602,2782531,171723,7,4,7,5.0,False
2603,3345629,73421,59,0,10,13.0,False
2604,2994287,6754,56,3,17,1.0,False
2605,2881625,191457,1,4,15,,True
2606,1770476,204072,3,1,12,20.0,False
2607,847768,153413,2,6,18,30.0,False
2608,1176734,185317,7,1,11,22.0,False
2609,2495500,174836,8,1,7,7.0,False
2610,1955755,114349,15,3,6,16.0,False
2611,1694550,123838,17,4,17,3.0,False
2612,648421,62732,2,4,11,8.0,False
2613,2024394,167655,4,1,19,1.0,False
2614,2743979,73971,5,1,17,30.0,False
2615,1221177,189777,40,2,16,3.0,False
2616,1301321,88974,7,6,22,3.0,False
2617,445163,127647,14,3,10,4.0,False
2618,397739,70385,44,3,10,15.0,False
2619,1907610,16084,3,2,17,22.0,False
2620,1340578,33771,11,5,0,11.0,False
2621,2589783,204622,80,5,17,0.0,False
2622,1210947,84729,11,0,23,13.0,False
2623,2950010,166811,9,1,11,14.0,False
2624,1728289,68383,18,5,8,4.0,False
2625,3133301,129697,67,0,17,4.0,False
2626,2456938,86006,6,4,17,15.0,False
2627,411542,184289,14,4,16,3.0,False
2628,788857,24275,1,6,9,,True
2629,2921467,35670,9,4,20,3.0,False
2630,2402710,42094,34,1,12,8.0,False
2631,2051767,201453,7,0,15,30.0,False
2632,335930,45779,22,1,15,10.0,False
2633,662214,62883,23,3,13,2.0,False
2634,1688651,58266,5,6,13,19.0,False
2635,2215392,25777,11,6,10,8.0,False
2636,2538374,176872,19,3,15,30.0,False
2637,3413430,7567,16,6,16,13.0,False
2638,87449,84515,24,6,11,7.0,False
2639,1501088,93908,3,5,7,30.0,False
2640,3243284,78946,10,5,12,2.0,False
2641,1006760,186985,14,2,14,9.0,False
2642,1803832,201141,4,1,8,30.0,False
2643,1196077,74063,10,4,9,6.0,False
2644,2212481,205139,76,0,11,2.0,False
2645,1084631,88484,29,5,12,11.0,False
2646,2874268,197561,1,5,13,,True
2647,2877510,184447,8,0,13,7.0,False
2648,874636,181321,3,4,18,30.0,False
2649,3374416,9773,18,5,12,3.0,False
2650,2425528,36740,6,1,10,5.0,False
2651,1766466,89332,6,1,10,19.0,False
2652,1586436,174366,13,1,18,4.0,False
2653,2542100,47343,4,3,16,30.0,False
2654,1406006,100510,14,6,14,6.0,False
2655,339456,187756,18,3,9,30.0,False
2656,1863919,58878,4,2,21,30.0,False
2657,757232,141190,26,2,11,6.0,False
2658,304250,125656,27,1,13,4.0,False
2659,59062,62690,2,3,9,8.0,False
2660,1147814,88780,13,1,8,14.0,False
2661,2263125,31396,28,4,8,1.0,False
2662,1013444,157470,14,6,13,21.0,False
2663,906383,201686,1,5,15,,True
2664,521003,152648,19,3,19,8.0,False
2665,2868785,150049,2,1,11,14.0,False
2666,10731,13038,1,4,17,,True
2667,3416526,87289,8,5,11,0.0,False
2668,896963,206171,1,2,21,,True
2669,2784084,159397,57,3,11,3.0,False
2670,1272075,116511,7,6,13,13.0,False
2671,2498292,81692,17,2,15,2.0,False
2672,2259841,110129,80,5,15,3.0,False
2673,161360,54418,31,6,19,6.0,False
2674,2227706,28965,5,6,17,5.0,False
2675,3275469,858,18,5,16,17.0,False
2676,312999,25813,4,2,12,11.0,False
2677,3184716,38874,12,2,12,1.0,False
2678,2208933,149908,7,3,9,30.0,False
2679,2687448,200526,7,6,12,7.0,False
2680,1970176,47290,10,6,7,22.0,False
2681,583180,43836,11,6,10,11.0,False
2682,3269652,161117,6,4,14,30.0,False
2683,1179652,140595,19,4,9,1.0,False
2684,2058678,163939,18,0,12,14.0,False
2685,270815,154607,10,1,15,3.0,False
2686,347511,80022,5,3,23,9.0,False
2687,2861329,79479,6,1,18,30.0,False
2688,2217775,24003,2,4,17,6.0,False
2689,2360279,189830,12,6,15,30.0,False
2690,56765,10895,7,4,15,10.0,False
2691,105941,180619,26,6,12,7.0,False
2692,3265855,119015,9,6,10,4.0,False
2693,1608229,146256,1,1,11,,True
2694,3341635,133190,4,6,17,7.0,False
2695,2988187,19785,1,6,18,,True
2696,3012624,52334,49,6,6,5.0,False
2697,2253520,202858,15,1,10,7.0,False
2698,1309098,50389,9,0,23,4.0,False
2699,251664,115240,11,2,19,9.0,False
2700,3225021,130926,10,2,7,9.0,False
2701,2243233,182377,9,1,18,5.0,False
2702,1030972,145166,12,1,13,30.0,False
2703,943757,40341,7,0,12,20.0,False
2704,1325640,12352,3,5,9,30.0,False
2705,1895169,49689,28,6,11,21.0,False
2706,1077506,127234,26,0,10,6.0,False
2707,3192013,51764,7,1,15,5.0,False
2708,2125027,81906,2,2,14,21.0,False
2709,735880,173704,43,1,10,4.0,False
2710,1849979,65679,1,1,0,,True
2711,2671319,2849,34,0,17,6.0,False
2712,915172,26818,4,0,10,7.0,False
2713,2321186,66373,69,2,13,3.0,False
2714,3020820,139282,6,0,17,15.0,False
2715,947744,128630,1,4,12,,True
2716,1804100,30218,11,2,18,6.0,False
2717,181002,76834,8,1,10,30.0,False
2718,1512899,117106,7,5,13,3.0,False
2719,2478136,17222,59,2,11,2.0,False
2720,1151193,113181,18,6,10,9.0,False
2721,519971,133889,45,5,12,6.0,False
2722,3254616,50951,15,0,9,6.0,False
2723,1743679,60721,7,2,17,7.0,False
2724,318473,41591,13,0,21,6.0,False
2725,1177332,42455,28,1,17,5.0,False
2726,2700407,19479,1,5,0,,True
2727,2291768,121331,14,3,14,3.0,False
2728,1045210,84114,15,6,12,7.0,False
2729,1266447,36383,7,4,16,22.0,False
2730,338714,114371,2,0,14,29.0,False
2731,220654,191199,38,5,15,4.0,False
2732,677832,149138,8,0,10,26.0,False
2733,2112028,24849,15,0,14,5.0,False
2734,1366381,84047,43,0,9,1.0,False
2735,1561099,100056,15,2,16,9.0,False
2736,2944825,186467,1,3,18,,True
2737,2988063,166850,14,3,13,21.0,False
2738,1119349,27907,5,4,23,0.0,False
2739,434769,111534,13,3,14,16.0,False
2740,2905903,1498,25,1,23,8.0,False
2741,1740845,29930,6,6,18,14.0,False
2742,243969,154645,42,1,9,2.0,False
2743,227992,152385,33,5,12,7.0,False
2744,46255,80370,23,6,16,6.0,False
2745,2891055,198220,4,0,15,3.0,False
2746,466782,170941,65,5,9,5.0,False
2747,1251027,176717,20,5,15,3.0,False
2748,3379432,80206,15,0,14,14.0,False
2749,1187329,91263,48,3,9,1.0,False
2750,980219,200332,6,3,13,30.0,False
2751,1799975,124770,3,0,16,30.0,False
2752,2579272,186961,11,3,12,30.0,False
2753,1642398,135176,1,2,10,,True
2754,2513863,90548,16,2,23,5.0,False
2755,2410544,164744,17,0,13,30.0,False
2756,1425822,34734,32,5,17,6.0,False
2757,2899010,31154,48,2,11,10.0,False
2758,3283472,63426,13,1,11,6.0,False
2759,1372638,88477,6,5,20,6.0,False
2760,127506,9711,4,4,17,11.0,False
2761,867256,116255,33,5,20,1.0,False
2762,1858815,108776,9,0,8,11.0,False
2763,2983056,157380,18,0,11,2.0,False
2764,826712,53887,11,0,12,7.0,False
2765,394828,203803,2,6,13,7.0,False
2766,518698,108671,5,2,13,8.0,False
2767,113323,47878,18,0,10,5.0,False
2768,1099763,29023,1,5,9,,True
2769,1198737,162512,5,1,17,8.0,False
2770,961905,138364,2,2,16,9.0,False
2771,3123767,184989,16,0,16,5.0,False
2772,2158050,171021,15,6,18,7.0,False
2773,3185349,203735,36,6,8,10.0,False
2774,3138238,131805,89,5,8,3.0,False
2775,2671625,168694,60,1,16,0.0,False
2776,339761,199995,9,3,15,2.0,False
2777,460053,13701,45,6,9,5.0,False
2778,2002389,2440,36,5,18,7.0,False
2779,536069,18495,9,5,7,30.0,False
2780,1820428,148664,15,6,11,5.0,False
2781,2819635,159958,7,1,9,7.0,False
2782,2167521,19253,24,0,11,6.0,False
2783,2611881,144483,19,4,13,19.0,False
2784,2511699,47369,3,0,20,30.0,False
2785,141899,80701,21,0,17,8.0,False
2786,2787905,139577,59,4,19,3.0,False
2787,781918,159774,11,1,14,21.0,False
2788,554844,5894,11,1,13,9.0,False
2789,1721375,154289,17,2,10,15.0,False
2790,155648,24241,9,6,15,30.0,False
2791,1689633,74785,20,1,20,3.0,False
2792,140956,158028,25,1,9,7.0,False
2793,1081475,137770,50,1,15,6.0,False
2794,265625,85602,51,0,15,6.0,False
2795,291125,70783,35,2,13,2.0,False
2796,645041,34669,14,6,10,12.0,False
2797,1255809,5094,16,0,3,11.0,False
2798,1075291,60970,4,6,13,10.0,False
2799,1411960,175073,18,6,9,16.0,False
2800,2440340,4122,22,1,10,7.0,False
2801,1601585,167510,10,1,17,30.0,False
2802,2636431,185977,30,0,17,5.0,False
2803,3354779,93664,10,1,15,3.0,False
2804,231152,81393,3,3,12,30.0,False
2805,323800,28927,51,0,13,4.0,False
2806,2365763,146991,6,3,14,12.0,False
2807,2623446,138845,13,4,17,27.0,False
2808,2488270,64164,1,1,9,,True
2809,2378339,70971,25,0,15,6.0,False
2810,3255115,192739,32,6,10,14.0,False
2811,838978,81045,4,0,14,13.0,False
2812,1612912,158545,6,0,15,27.0,False
2813,1981161,66336,58,5,14,7.0,False
2814,1339864,93698,4,4,17,10.0,False
2815,368815,31394,8,3,19,30.0,False
2816,241198,158566,12,1,16,7.0,False
2817,1070333,3417,18,5,15,9.0,False
2818,2058370,71131,40,0,18,6.0,False
2819,931095,137008,14,3,17,8.0,False
2820,1995527,38769,28,0,10,21.0,False
2821,989855,186241,1,3,12,,True
2822,168456,15882,4,5,10,6.0,False
2823,1898867,26489,61,4,18,3.0,False
2824,2034411,5246,12,2,10,29.0,False
2825,1349019,169625,6,3,14,30.0,False
2826,2985981,193441,36,0,9,2.0,False
2827,2918237,152416,44,6,15,8.0,False
2828,678998,153071,5,3,18,7.0,False
2829,3257228,115373,19,5,16,3.0,False
2830,1503999,50002,6,2,14,2.0,False
2831,839366,71582,4,6,9,26.0,False
2832,1531262,139660,1,6,13,,True
2833,262466,65175,3,0,8,16.0,False
2834,541489,125281,20,1,21,27.0,False
2835,1293632,91933,8,1,16,11.0,False
2836,749669,189214,6,2,8,28.0,False
2837,3032877,57443,5,0,22,30.0,False
2838,8142,92796,4,1,19,6.0,False
2839,1299853,122848,44,4,9,4.0,False
2840,2235991,151504,1,5,9,,True
2841,1400983,60593,10,1,15,30.0,False
2842,1081399,149122,10,6,14,21.0,False
2843,1804692,202377,8,5,11,28.0,False
2844,627025,171455,1,3,17,,True
2845,473531,98635,25,6,13,17.0,False
2846,203262,179924,10,1,11,14.0,False
2847,1888974,102238,6,1,12,6.0,False
2848,897615,13620,31,0,21,0.0,False
2849,1326376,54623,1,3,17,,True
2850,2833622,36461,7,3,16,27.0,False
2851,1058562,50175,2,5,9,1.0,False
2852,2927653,115140,60,5,13,3.0,False
2853,1635228,54700,25,6,15,7.0,False
2854,19710,136066,11,4,7,5.0,False
2855,1620160,45080,19,2,10,3.0,False
2856,3288426,172468,3,0,13,21.0,False
2857,976186,46535,9,2,0,12.0,False
2858,782435,157388,34,4,11,8.0,False
2859,2988537,115512,7,0,19,10.0,False
2860,465629,12201,3,5,14,7.0,False
2861,375442,2847,22,2,10,3.0,False
2862,2177077,54164,10,0,15,7.0,False
2863,1480592,183421,4,3,12,30.0,False
2864,2291462,145529,9,6,10,13.0,False
2865,2371064,205326,28,3,17,10.0,False
2866,2629806,166201,5,4,22,28.0,False
2867,1725946,30746,26,6,16,5.0,False
2868,826337,146351,16,1,13,6.0,False
2869,3359150,146809,3,4,15,11.0,False
2870,2224142,179615,3,1,16,7.0,False
2871,1393939,185655,4,1,10,13.0,False
2872,1357180,99727,52,1,20,5.0,False
2873,1577214,200112,56,1,17,6.0,False
2874,249638,78492,3,3,19,9.0,False
2875,2301881,8432,13,1,15,4.0,False
2876,1783729,127385,9,6,15,7.0,False
2877,3233607,184451,6,4,11,1.0,False
2878,2937249,81400,31,0,21,1.0,False
2879,1961907,145070,100,6,19,0.0,False
2880,1237521,67064,4,2,17,13.0,False
2881,1532812,24659,78,2,18,3.0,False
2882,619145,129458,28,6,21,6.0,False
2883,2307715,143796,9,6,10,12.0,False
2884,227464,122843,8,6,10,9.0,False
2885,2825588,67248,11,1,14,8.0,False
2886,3285238,72719,7,0,14,30.0,False
2887,1858018,35950,14,0,17,28.0,False
2888,1738792,154225,3,5,13,16.0,False
2889,1637041,12661,20,5,13,3.0,False
2890,418197,7469,4,0,16,10.0,False
2891,848626,106114,13,2,17,10.0,False
2892,1529088,128827,30,2,20,7.0,False
2893,105015,81603,2,0,13,7.0,False
2894,3323707,14388,11,1,21,30.0,False
2895,1742666,178637,8,5,18,30.0,False
2896,774131,99768,3,6,18,28.0,False
2897,1255883,188106,42,0,6,12.0,False
2898,541736,71834,8,1,12,10.0,False
2899,1305827,174084,73,0,9,3.0,False
2900,2612415,105816,47,2,13,8.0,False
2901,230657,28891,3,5,20,8.0,False
2902,1701488,57027,36,1,12,6.0,False
2903,764278,126723,1,0,12,,True
2904,797504,52327,10,0,18,6.0,False
2905,2874080,146183,14,2,7,14.0,False
2906,2589683,59857,1,0,14,,True
2907,3026627,52010,1,3,17,,True
2908,1072237,121264,37,5,13,3.0,False
2909,21815,115074,5,3,9,7.0,False
2910,1027449,53753,4,5,7,30.0,False
2911,2912814,22842,34,0,19,13.0,False
2912,1297522,191711,2,1,22,6.0,False
2913,2976466,82634,15,6,14,2.0,False
2914,152787,185003,9,5,14,14.0,False
2915,1454828,110820,18,0,12,1.0,False
2916,1452392,98154,3,5,20,10.0,False
2917,1163667,9669,7,2,18,27.0,False
2918,2484369,33059,63,4,14,3.0,False
2919,2843885,119192,13,2,9,8.0,False
2920,1807410,69770,43,1,9,7.0,False
2921,2542988,156109,7,1,9,14.0,False
2922,1575431,29416,28,6,14,13.0,False
2923,2120770,100353,7,2,13,8.0,False
2924,1782618,21077,10,3,16,21.0,False
2925,854380,41271,3,0,13,10.0,False
2926,1239496,192743,2,3,12,7.0,False
2927,1202976,110307,7,0,10,8.0,False
2928,556467,201366,3,0,10,27.0,False
2929,1984668,154118,18,6,14,7.0,False
2930,999088,204697,33,0,13,5.0,False
2931,2736910,146145,24,1,17,4.0,False
2932,892202,85757,10,2,11,7.0,False
2933,3182896,65027,34,5,17,0.0,False
2934,3360919,131352,2,5,7,7.0,False
2935,593389,73663,23,6,16,5.0,False
2936,414994,186557,11,0,15,4.0,False
2937,212677,19434,15,0,8,6.0,False
2938,1464222,47374,5,1,16,24.0,False
2939,3120333,205334,3,0,14,29.0,False
2940,1715144,158102,56,1,10,2.0,False
2941,1818884,162585,6,0,12,8.0,False
2942,1028205,89104,8,6,21,16.0,False
2943,583050,175365,32,5,10,3.0,False
2944,13258,155252,3,0,9,8.0,False
2945,1255112,190931,40,2,14,13.0,False
2946,1739461,26586,2,2,17,9.0,False
2947,3334279,51244,23,4,15,2.0,False
2948,3394330,170134,51,0,16,7.0,False
2949,2145774,127950,4,6,16,6.0,False
2950,1614807,8005,2,3,13,7.0,False
2951,1743589,72719,3,0,15,30.0,False
2952,2968779,122263,25,4,12,4.0,False
2953,2418138,102166,6,2,7,5.0,False
2954,147022,42899,21,3,9,6.0,False
2955,1907691,113093,2,3,19,30.0,False
2956,1185746,123394,1,0,11,,True
2957,830181,194693,13,6,8,1.0,False
2958,2466008,149354,30,4,10,26.0,False
2959,2504362,70917,59,1,12,2.0,False
2960,1468459,38827,2,1,13,14.0,False
2961,587263,79279,51,4,10,3.0,False
2962,69856,20548,35,0,21,16.0,False
2963,2551927,109740,32,1,16,6.0,False
2964,2811759,41962,5,3,14,28.0,False
2965,3357187,99106,47,5,13,6.0,False
2966,726715,139137,6,2,7,12.0,False
